time/fps,per/beta,_timestamp,rollout/ep_rew_mean,locals/num_collected_steps,global_step,trajectory/video,rollout/ep_len_mean,rollout/exploration_rate,_step,per/max_priority,train/loss,train/n_updates,locals/infos_0_lives,locals/rewards,eval/mean_ep_length,_runtime,time/_episode_num,locals/num_collected_episodes,eval/mean_reward,train/learning_rate,run
,,1780122396.5334182,,,2965091.0,,,,14523,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780122396.5335357,,,2965091.0,,697.2,,14526,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122396.5335758,,,2965091.0,,,,14529,,,,,,,0.571954368,3999.0,,,,Dueling DDQN+PER
123.0,,1780122396.5335999,,,2965091.0,,,,14530,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122422.6560402,,3.0,2968147.0,,,,14536,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122422.6573179,,,2968147.0,,,,14547,,,717036.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122447.0663657,,,2971017.0,,,0.005,14556,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122447.0663788,,,2971017.0,,,,14557,,,,,,,0.571954368,4007.0,,,,Dueling DDQN+PER
,,1780122471.8856173,,,2973926.0,,,,14562,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122471.8856535,,,2973926.0,,,,14563,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780122471.8856685,,2.0,2973926.0,,,,14564,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122499.6973565,,2.0,2977198.0,,,,14578,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.6977196,1780122499.6982996,,,2977198.0,,,,14580,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122499.6983745,,,2977198.0,,,,14585,,,,,,,0.571954368,4015.0,,,,Dueling DDQN+PER
123.0,,1780122499.6983886,,,2977198.0,,,,14586,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122527.6905863,,,2980489.0,,,,14602,,0.05343868,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122551.2043457,,,2983248.0,,,,14613,,,,,,,0.571954368,4023.0,,,,Dueling DDQN+PER
123.0,,1780122551.2043586,,,2983248.0,,,,14614,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122551.2048023,,,2983248.0,,,,14615,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780122551.2048292,,,2983248.0,,,,14617,,,720811.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122604.0228703,,,2989455.0,,,,14641,,,,,,,0.571954368,4031.0,,,,Dueling DDQN+PER
,,1780122631.544974,,,2992688.0,,,0.005,14654,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122631.5450296,,,2992688.0,,,,14658,,0.05959688,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.6995748,1780122657.6185932,,,2995751.0,,,,14664,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122657.6186383,,,2995751.0,,724.99,,14666,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122657.618665,,,2995751.0,,,0.005,14668,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122657.6191056,,,2995751.0,,,,14671,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780122684.1733394,,,2998872.0,,,,14677,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780122684.1734054,,,2998872.0,,,,14679,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122684.1734884,,,2998872.0,,,,14685,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780122713.4588609,,,3000000.0,,,,14698,,,,,,,0.571954368,4045.0,,,,Dueling DDQN+PER
,,1780122730.123918,,4.0,3001772.0,,,,14704,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122730.1248403,,,3001772.0,,,,14705,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780122730.1249218,,,3001772.0,,727.83,,14708,,,,,,,0.571954368,,,,,Dueling DDQN+PER
123.0,,1780122730.124988,,,3001772.0,,,,14712,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122760.5313165,,,3005352.0,,,,14717,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780122760.5313315,,4.0,3005352.0,,,,14718,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122760.5326111,,,3005352.0,,734.81,,14722,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122760.5326738,,,3005352.0,,,,14725,,,,,,,0.571954368,4051.0,,,,Dueling DDQN+PER
,,1780122787.535474,52.04,,3008516.0,,,,14737,,,,,,,0.571954368,,,,,Dueling DDQN+PER
123.0,,1780122787.535515,,,3008516.0,,,,14740,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122787.5355551,,,3008516.0,,,,14743,,,727128.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122814.1088576,,,3011638.0,,,,14745,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780122814.109828,,,3011638.0,,,,14747,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.7011636,1780122814.109903,,,3011638.0,,,,14748,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122840.9500332,,,3014791.0,,,0.005,14766,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122840.950108,,,3014791.0,,,,14770,,0.040447354,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.7021048,1780122894.3347518,,,3021051.0,,,,14790,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122894.3347836,,,3021051.0,,764.9,,14792,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122894.3352232,,,3021051.0,,,,14797,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780122920.3019426,,,3024102.0,,,,14801,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780122943.4220219,,2.0,3026810.0,,,,14816,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122943.4228523,,,3026810.0,,,,14817,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780122964.5765436,,,3029288.0,,,,14833,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780122992.641172,,,3032578.0,,,,14851,,,,,,,0.571954368,4087.0,,,,Dueling DDQN+PER
,,1780122992.6415918,,,3032578.0,,,,14855,,,733144.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123017.1537023,,,3035434.0,,770.86,,14862,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123017.1537864,,,3035434.0,,,,14869,,,733858.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123060.5414934,,,3040542.0,,,,14871,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123086.8977685,,,3043638.0,,,,14884,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123086.8989198,,,3043638.0,,785.47,,14890,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123086.8989468,,,3043638.0,,,0.005,14892,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123086.8989608,,,3043638.0,,,,14893,,,,,,,0.571954368,4099.0,,,,Dueling DDQN+PER
,,1780123119.253492,,,3047434.0,,792.87,,14904,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123119.2535071,60.81,,3047434.0,,,,14905,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123119.2535188,,,3047434.0,,,0.005,14906,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123119.253557,,,3047434.0,,,,14909,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123119.2535686,,,3047434.0,,,,14910,,0.024999157,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123159.6523147,,,3050000.0,,,,14912,,,,,,819.2,0.571954368,,,,,Dueling DDQN+PER
,,1780123169.8606515,,,3051198.0,,,,14926,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123169.8616552,,,3051198.0,,,,14930,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123169.8623688,,,3051198.0,,,,14938,,,737799.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123201.4817789,,,3054918.0,,,,14939,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123201.4831717,65.58,,3054918.0,,,,14946,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123201.4832377,,,3054918.0,,,,14951,,0.03489101,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123231.2473185,,,3058424.0,,,,14954,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123231.2481852,,,3058424.0,,,,14962,,,,,,,0.571954368,4115.0,,,,Dueling DDQN+PER
,,1780123231.2485993,,,3058424.0,,,,14965,,0.05428194,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123264.4477854,,,3062329.0,,,,14970,,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,0.571954368,,,,,Dueling DDQN+PER
,0.7062328,1780123264.4478436,,,3062329.0,,,,14971,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123264.4479287,,,3062329.0,,,,14976,,,,,,,0.571954368,4119.0,,,,Dueling DDQN+PER
,,1780123264.4479742,,,3062329.0,,,,14979,,0.036501892,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123289.781178,,,3065315.0,,,,14981,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123289.7828283,,,3065315.0,,,,14992,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123317.4942954,,,3068580.0,,,,14995,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123317.4954882,,,3068580.0,,,0.005,15003,,,,,,,0.571954368,,,,,Dueling DDQN+PER
123.0,,1780123317.495523,,,3068580.0,,,,15005,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123317.4963603,,,3068580.0,,,,15006,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123342.461629,,,3071522.0,,,,15009,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123342.4625368,,,3071522.0,,,,15012,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.707152,1780123342.4625869,,,3071522.0,,,,15013,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123342.4626455,,,3071522.0,,,0.005,15017,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123371.6385996,,,3074959.0,,,,15028,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123371.6386545,,,3074959.0,,,,15032,,,,,,,0.571954368,4135.0,,,,Dueling DDQN+PER
,,1780123399.882535,,,3078268.0,,,,15038,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
123.0,,1780123399.8839555,,,3078268.0,,,,15047,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123399.8839676,,,3078268.0,,,,15048,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,0.708106,1780123423.6551874,,,3081063.0,,,,15055,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123423.655206,,,3081063.0,,,,15056,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123423.655233,85.5,,3081063.0,,,,15058,,,,,,,0.571954368,,,,,Dueling DDQN+PER
123.0,,1780123423.6552725,,,3081063.0,,,,15061,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123423.6559098,,,3081063.0,,,,15063,,0.03814118,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123453.434858,,,3084566.0,,,,15074,,,,,,,0.571954368,4147.0,,,,Dueling DDQN+PER
,,1780123453.434883,,,3084566.0,,,,15076,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123480.5445218,,2.0,3087750.0,,,,15081,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123480.5454607,,,3087750.0,,,,15082,,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780123480.5455248,,,3087750.0,,,,15084,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123480.5456326,,,3087750.0,,,,15092,,,746937.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123502.093433,,,3090277.0,,,,15098,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123526.0366144,,,3093099.0,,,,15107,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123526.0377638,,,3093099.0,,,,15118,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123551.6853898,,,3096109.0,,,,15124,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780123551.685454,,,3096109.0,,,,15126,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123572.7758856,,,3098579.0,,,0.005,15143,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123604.297278,,,3100000.0,,,,15150,,,,,,,0.571954368,,,122.2,,Dueling DDQN+PER
,,1780123604.2984922,,,3100000.0,,,,15156,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123604.2985578,,,3100000.0,,,,15159,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123604.298577,,,3100000.0,,,,15160,,0.0415978,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123623.4921381,,,3102243.0,,,,15174,,0.059382856,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123650.0815585,,,3105361.0,,,,15177,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123650.0815828,,1.0,3105361.0,,,,15178,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123650.0828166,,,3105361.0,,,,15185,,,,,,,0.571954368,4175.0,,,,Dueling DDQN+PER
,,1780123678.489352,,,3108704.0,,,,15195,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123678.4894037,,,3108704.0,,,,15199,,,,,,,0.571954368,4179.0,,,,Dueling DDQN+PER
,0.7111844,1780123705.3239176,,,3111848.0,,,,15208,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123705.32398,110.48,,3111848.0,,,,15211,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123729.5390089,,,3114682.0,,,,15219,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123729.5400295,,,3114682.0,,,,15223,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123729.5400937,,,3114682.0,,,0.005,15226,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123729.5401776,,,3114682.0,,,,15229,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,0.7117884,1780123756.8876312,,,3117886.0,,,,15236,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123756.8876646,,,3117886.0,,824.52,,15238,,,,,,,0.571954368,,,,,Dueling DDQN+PER
123.0,,1780123756.8877182,,,3117886.0,,,,15242,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123785.1333835,,,3121192.0,,,,15247,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123785.1343799,,,3121192.0,,,,15257,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780123785.1344118,,,3121192.0,,,,15259,,,755297.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123814.207238,,,3124611.0,,,,15260,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123814.2072768,,,3124611.0,,,,15261,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780123814.2086232,,,3124611.0,,,,15269,,,,,,,0.571954368,4199.0,,,,Dueling DDQN+PER
123.0,,1780123814.2086358,,,3124611.0,,,,15270,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780123814.2086604,,,3124611.0,,,,15272,,0.08221887,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124047.3712707,,,3150000.0,,,,15281,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124080.9310246,,3.0,3153883.0,,,,15289,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124080.932487,,,3153883.0,,,,15298,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124108.4667277,,,3157130.0,,,,15304,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124140.395576,,3.0,3160879.0,,,,15317,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124140.3964827,,,3160879.0,,,,15318,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.7160876,1780124140.3965476,,,3160879.0,,,,15319,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124140.396597,,,3160879.0,,1059.61,,15321,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124172.0645306,,,3164595.0,,,,15338,,,,,,,0.571954368,4215.0,,,,Dueling DDQN+PER
,,1780124172.0645828,,,3164595.0,,,,15342,,,766148.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124198.800165,,,3167726.0,,,,15344,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780124198.8013318,,,3167726.0,,,,15355,,0.04252118,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124198.8013437,,,3167726.0,,,,15356,,,766931.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124225.528629,,,3170860.0,,,,15360,,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124225.5287125,,,3170860.0,,1055.45,,15363,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.7173644,1780124249.3184123,,,3173648.0,,,,15375,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124249.3184383,,,3173648.0,,,,15376,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124275.9012997,,,3176773.0,,,,15386,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780124275.9019325,,,3176773.0,,,,15388,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,0.7176772,1780124275.901982,,,3176773.0,,,,15389,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124275.902,,,3176773.0,,,,15390,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124275.902028,117.08,,3176773.0,,,,15392,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124275.9020538,,,3176773.0,,,,15394,,,,,,,0.571954368,4231.0,,,,Dueling DDQN+PER
122.0,,1780124275.9020677,,,3176773.0,,,,15395,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124304.5897684,,1.0,3180145.0,,,,15401,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.7180144,1780124304.5909898,,,3180145.0,,,,15403,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124332.1505127,,2.0,3183386.0,,,,15415,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124332.1514719,,,3183386.0,,,,15418,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124332.1515312,,,3183386.0,,,,15422,,,,,,,0.571954368,4239.0,,,,Dueling DDQN+PER
,,1780124332.152352,,,3183386.0,,,,15426,,,770846.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124358.8129978,,,3186510.0,,,,15428,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,0.7186508,1780124358.8140113,,,3186510.0,,,,15431,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124358.81405,,,3186510.0,,,,15432,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124387.0795577,116.44,,3189842.0,,,,15448,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124387.0796096,,,3189842.0,,,,15452,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124417.1552417,,1.0,3193369.0,,,,15457,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124417.1561782,,,3193369.0,,,,15460,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124493.5940251,,,3200000.0,,,,15483,,,,,,883.4,0.571954368,,,,,Dueling DDQN+PER
,,1780124499.0282705,,,3200635.0,,,,15496,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124499.0283244,,3.0,3200635.0,,,,15498,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124499.0296094,,,3200635.0,,,,15501,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124499.0297153,,,3200635.0,,,,15508,,0.05540558,,,,,0.571954368,,,,,Dueling DDQN+PER
,0.720422,1780124529.5147665,,,3204222.0,,,,15514,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124529.5148265,,,3204222.0,,,0.005,15518,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124529.5148396,,,3204222.0,,,,15519,,,,,,,0.571954368,4263.0,,,,Dueling DDQN+PER
,,1780124529.5153177,,,3204222.0,,,,15522,,0.059832662,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124554.7579532,,,3207188.0,,,,15525,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780124554.7590468,,,3207188.0,,,,15529,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124554.7591531,,,3207188.0,,,,15535,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124554.7591667,,,3207188.0,,,,15536,,0.09043831,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124581.9886782,,,3210385.0,,,,15539,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780124581.989788,,,3210385.0,,1081.42,,15544,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124611.3805397,,,3213840.0,,,,15552,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124611.381889,121.31,,3213840.0,,,,15559,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124611.3820152,,,3213840.0,,,,15565,,,778459.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124640.7309833,,,3217288.0,,,0.005,15574,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124672.4617553,,,3221012.0,,,,15581,,,,,,,0.571954368,,0.0,,,Dueling DDQN+PER
,,1780124672.46286,,,3221012.0,,,,15583,,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124672.4629364,,,3221012.0,,,,15585,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124672.4629822,,,3221012.0,,,0.005,15588,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124696.9177482,,,3223876.0,,,,15594,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124696.9178007,,4.0,3223876.0,,,,15596,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124696.9187214,,,3223876.0,,1091.94,,15600,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124696.9188223,,,3223876.0,,,,15607,,,780968.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124726.2947445,,,3227326.0,,,,15608,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124726.2957363,,,3227326.0,,,,15611,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124726.2958648,,,3227326.0,,,0.005,15616,,,,,,,0.571954368,,,,,Dueling DDQN+PER
122.0,,1780124726.295907,,,3227326.0,,,,15618,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124726.2959487,,,3227326.0,,,,15621,,,781831.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124756.6012926,,3.0,3230879.0,,,,15624,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124756.6024487,,,3230879.0,,,,15635,,,782719.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124782.9708657,,,3233971.0,,,,15641,168.44223,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124816.0616798,,,3237862.0,,,,15650,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.723786,1780124816.0626569,,,3237862.0,,,,15654,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124816.0626905,,,3237862.0,,839.79,,15656,,,,,,,0.571954368,,,,,Dueling DDQN+PER
122.0,,1780124816.0627458,,,3237862.0,,,,15660,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124846.5148995,,,3241436.0,,,,15675,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124873.587826,,,3244616.0,,,,15678,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,0.7244612,1780124873.5885897,,,3244616.0,,,,15682,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124873.588649,,,3244616.0,,,0.005,15686,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124873.5890617,,,3244616.0,,,,15689,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124900.4104474,,1.0,3247777.0,,,,15694,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124937.9317174,,,3250000.0,,,,15707,,,,,,,0.571954368,,,327.7,,Dueling DDQN+PER
,,1780124937.9328506,,,3250000.0,,,0.005,15714,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124937.9328787,,,3250000.0,,,,15716,,,,,,,0.571954368,,,,5e-05,Dueling DDQN+PER
,,1780124943.5538182,,2.0,3250662.0,,,,15721,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124943.554805,,,3250662.0,,829.36,,15725,,,,,,,0.571954368,,,,,Dueling DDQN+PER
122.0,,1780124943.5548577,,,3250662.0,,,,15729,,,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124943.554883,,,3250662.0,,,,15731,,0.12408042,,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124969.279603,,,3253672.0,,,,15733,,,,0.0,,,0.571954368,,,,,Dueling DDQN+PER
,,1780124969.2806077,,,3253672.0,,,,15736,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124994.641951,,,3256649.0,,,,15750,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
,,1780124994.6421514,,,3256649.0,,,,15760,,,789162.0,,,,0.571954368,,,,,Dueling DDQN+PER
,,1780125020.2068536,,,3259653.0,,,,15764,,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,0.571954368,,,,,Dueling DDQN+PER
