eval/mean_ep_length,rollout/ep_len_mean,locals/num_collected_episodes,_timestamp,rollout/ep_rew_mean,train/loss,eval/mean_reward,time/fps,rollout/exploration_rate,_step,global_step,locals/num_collected_steps,train/learning_rate,train/n_updates,trajectory/video,locals/infos_0_lives,_runtime,locals/rewards,time/_episode_num,run
,687.0,,1780178223.5414855,,,,,,11416,2002796.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178223.5415041,26.55,,,,,11417,2002796.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178243.6283765,,,,,,11425,2005706.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178243.6283913,,,,,,11426,2005706.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,681.94,,1780178243.6293397,,,,,,11428,2005706.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178243.6293578,26.2,,,,,11429,2005706.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178243.6293864,,,,,,11431,2005706.0,,,,,,0.577534736,,3703.0,DDQN (baseline)
,,,1780178261.5755377,,,,158.0,,11444,2008312.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178278.2978065,,,,,,11448,2010738.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178278.2992642,,,,,,11459,2010738.0,,,477684.0,,,0.577534736,,,DDQN (baseline)
,,,1780178298.1729822,26.49,,,,,11465,2013630.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178317.1712859,,,,,,11474,2016378.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178317.172313,,,,,,11479,2016378.0,,,,,,0.577534736,,3719.0,DDQN (baseline)
,678.12,,1780178332.965743,,,,,,11488,2018660.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178332.9658177,,,,,,11493,2018660.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780178355.3786547,26.68,,,,,11501,2021910.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178355.3786907,,,,,,11503,2021910.0,,,,,,0.577534736,,3727.0,DDQN (baseline)
,,,1780178355.3787124,,,,158.0,,11504,2021910.0,,,,,,0.577534736,,,DDQN (baseline)
,681.12,,1780178374.538229,,,,,,11512,2024692.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178374.538247,26.76,,,,,11513,2024692.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178374.5387938,,,,,,11519,2024692.0,,,481172.0,,,0.577534736,,,DDQN (baseline)
,682.92,,1780178390.5120142,,,,,,11524,2027004.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178390.5120945,,,,,,11529,2027004.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780178390.5121078,,0.52724975,,,,11530,2027004.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178408.6404266,27.86,,,,,11537,2029640.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178408.6404486,,,,,0.005,11538,2029640.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178408.640492,,,,158.0,,11540,2029640.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178423.0278058,,,,,,11546,2031734.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178423.0292723,,,,,,11551,2031734.0,,,,,,0.577534736,,3743.0,DDQN (baseline)
,,,1780178423.0292947,,,,158.0,,11552,2031734.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178423.0293176,,,,,,11553,2031734.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780178437.780693,,,,,,11556,2033880.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178437.7807455,,,,,,11558,2033880.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178437.781847,28.11,,,,,11561,2033880.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178437.781893,,,,158.0,,11564,2033880.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178454.2129586,28.01,,,,,11573,2036262.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178454.212973,,,,,0.005,11574,2036262.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178474.2021542,28.21,,,,,11585,2039164.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178474.2021675,,,,,0.005,11586,2039164.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178474.2021916,,,,,,11587,2039164.0,,,,,,0.577534736,,3755.0,DDQN (baseline)
,,,1780178474.202219,,,,,,11589,2039164.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178507.01036,,,,,,11605,2043942.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178507.011866,,,,,,11615,2043942.0,,,485985.0,,,0.577534736,,,DDQN (baseline)
,,,1780178521.844162,,,,,,11616,2046094.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,0.0,1780178521.8441987,,,,,,11617,2046094.0,,,,,,0.577534736,,,DDQN (baseline)
,654.88,,1780178521.8453727,,,,,,11620,2046094.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178521.8454418,,,,157.0,,11624,2046094.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178521.8454783,,1.742867,,,,11626,2046094.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178539.1661398,,,,,,11635,2048610.0,,,,,,0.577534736,,3771.0,DDQN (baseline)
,,,1780178539.1661541,,,,157.0,,11636,2048610.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178562.6077707,,,,,,11643,2050000.0,,,,,,0.577534736,,,DDQN (baseline)
,654.18,,1780178570.3572412,,,,,,11655,2051122.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178586.8888364,28.13,,,,,11668,2053514.0,,,,,,0.577534736,,,DDQN (baseline)
,644.84,,1780178603.4676716,,,,,,11679,2055912.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178622.4103537,,,,,,11688,2058654.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178642.5778427,,,,,,11701,2061586.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178642.578683,,,,,0.005,11705,2061586.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178642.5786972,,,,,,11706,2061586.0,,,,,,0.577534736,,3791.0,DDQN (baseline)
,,,1780178662.4633756,,,,,,11713,2064468.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178662.4645653,,,,,,11720,2064468.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780178684.5925763,,,,,,11726,2067678.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780178684.5926676,29.78,,,,,11728,2067678.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178705.5032156,,0.32166672,,,,11745,2070714.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178721.4342668,,,,,,11748,2073018.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178735.5812423,,,,,,11761,2075070.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178735.581935,,,,,,11762,2075070.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780178735.5820472,,,,,0.005,11765,2075070.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178735.5821233,,1.7439827,,,,11769,2075070.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178751.2183642,,,,,,11774,2077336.0,,,,,,0.577534736,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,DDQN (baseline)
,637.06,,1780178751.2184093,,,,,,11775,2077336.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178751.2184267,29.54,,,,,11776,2077336.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178751.2184396,,,,,0.005,11777,2077336.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178774.6391947,,,,,,11783,2080716.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178774.6400783,,,,,,11786,2080716.0,,,,,,0.577534736,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,DDQN (baseline)
,,,1780178793.7295463,,,,,,11797,2083466.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178793.730513,,,,,,11804,2083466.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780178793.7305264,,0.34346533,,,,11805,2083466.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178811.5206668,,,,,,11807,2086060.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178811.521445,,,,,,11810,2086060.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,641.5,,1780178811.5215516,,,,,,11811,2086060.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178811.5216386,,2.012555,,,,11817,2086060.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178832.49603,,,,,,11822,2089092.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780178851.5224588,,,,,,11842,2091856.0,,,497963.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178871.3020525,,,,,,11844,2094718.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178871.3030584,,,,,0.005,11849,2094718.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178892.0403204,,,,,,11855,2097722.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178892.0417364,,,,,,11866,2097722.0,,,499430.0,,,0.577534736,,,DDQN (baseline)
,,,1780178925.626956,,,27.8,,,11868,2100000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178925.6278841,,,,,0.005,11873,2100000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178925.627997,,,,,,11877,2100000.0,,,499999.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178956.9589624,,,,,,11891,2104542.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178956.9589791,,,,,,11892,2104542.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178956.9600446,,,,,,11897,2104542.0,,,,,,0.577534736,,3851.0,DDQN (baseline)
,,,1780178956.9601026,,1.0841609,,,,11900,2104542.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178956.9601161,,,,,,11901,2104542.0,,,501135.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780178977.8020177,,,,,,11903,2107578.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178977.8020334,,,,,,11904,2107578.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780178977.8031354,,,,,,11913,2107578.0,,,501894.0,,,0.577534736,,,DDQN (baseline)
,,,1780178997.9645457,,,,,,11914,2110506.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780178997.9656842,,,,157.0,,11922,2110506.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178997.9657216,,0.23336615,,,,11924,2110506.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780178997.9657397,,,,,,11925,2110506.0,,,502626.0,,,0.577534736,,,DDQN (baseline)
,,,1780179021.6789727,,,,,,11933,2113952.0,,,,,,0.577534736,,3863.0,DDQN (baseline)
,,,1780179021.6790254,,,,,,11937,2113952.0,,,503487.0,,,0.577534736,,,DDQN (baseline)
,,,1780179046.3928514,,,,,,11938,2117540.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179046.3929448,,,,,,11940,2117540.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179046.3943658,,,,,,11941,2117540.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,0.0,1780179065.4713628,,,,,,11951,2120306.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179065.4713783,,,,,,11952,2120306.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179065.4725266,32.93,,,,,11955,2120306.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179065.4725413,,,,,0.005,11956,2120306.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179065.4725556,,,,,,11957,2120306.0,,,,,,0.577534736,,3871.0,DDQN (baseline)
,,,1780179065.4725823,,,,,,11959,2120306.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179065.4726083,,,,,,11961,2120306.0,,,505076.0,,,0.577534736,,,DDQN (baseline)
,,,1780179085.9850607,,,,,,11962,2123282.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,721.6,,1780179085.9862998,,,,,,11966,2123282.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179085.9863799,,,,,,11971,2123282.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179085.986393,,0.5208856,,,,11972,2123282.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179105.9775543,,,,,,11974,2126200.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179105.9783852,,,,,,11977,2126200.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179126.3609338,,,,,,11986,2129146.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179126.3609903,,,,,,11988,2129146.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179126.362001,,,,,0.005,11992,2129146.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179126.3620157,,,,,,11993,2129146.0,,,,,,0.577534736,,3883.0,DDQN (baseline)
,,,1780179126.3620436,,,,,,11995,2129146.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179142.6022177,,,,,,11998,2131498.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179142.6036043,,,,,0.005,12004,2131498.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179162.3151982,,,,,,12012,2134358.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179162.3161736,,,,,,12013,2134358.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179162.3162925,,,,,,12019,2134358.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179179.8610542,,,,156.0,,12030,2136908.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179179.8610806,,1.120225,,,,12032,2136908.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179201.555738,,,,,,12041,2140054.0,,,,,,0.577534736,,3899.0,DDQN (baseline)
,,,1780179222.005347,,,,,,12048,2143024.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179222.0066147,32.94,,,,,12051,2143024.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179222.006696,,,,156.0,,12054,2143024.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179242.5518992,,,,,,12060,2145978.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179266.1229224,,,,,,12070,2149394.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179266.1237016,,,,,,12077,2149394.0,,,,,,0.577534736,,3911.0,DDQN (baseline)
,,,1780179266.1237428,,2.3464634,,,,12080,2149394.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179286.95292,,,,,,12086,2150000.0,3.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179303.8552737,,,,,,12095,2152442.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,751.06,,1780179303.8563929,,,,,,12097,2152442.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179303.8564267,,,,,0.005,12099,2152442.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179324.6487958,,,,156.0,,12113,2155472.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179324.648822,,0.42509758,,,,12115,2155472.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179341.761397,,,,,,12119,2157954.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179341.7623272,34.02,,,,,12122,2157954.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179363.7760997,,,,,,12129,2161148.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179363.7772746,34.49,,,,,12134,2161148.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780179384.3572166,,,,,,12142,2164126.0,,,,,,0.577534736,,,DDQN (baseline)
,750.34,,1780179384.3583019,,,,,,12145,2164126.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179384.3583195,34.35,,,,,12146,2164126.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179384.3584013,,,,,,12152,2164126.0,,,516031.0,,,0.577534736,,,DDQN (baseline)
,,,1780179409.51331,,,,,,12155,2167774.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179428.9303281,,,,,,12168,2170596.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,758.78,,1780179428.930378,,,,,,12169,2170596.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179428.9304242,,,,,,12172,2170596.0,,,,,,0.577534736,,3939.0,DDQN (baseline)
,,,1780179428.9304385,,,,156.0,,12173,2170596.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780179447.5757072,,,,,,12178,2173296.0,,,,,,0.577534736,,,DDQN (baseline)
,755.74,,1780179447.5766535,,,,,,12181,2173296.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179447.5767257,,,,,,12186,2173296.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179465.7225065,,,,,,12189,2175928.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179465.7235482,34.53,,,,,12194,2175928.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780179487.5067637,,,,,,12202,2179080.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179487.5076547,,,,,,12204,2179080.0,,,,,,0.577534736,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",,DDQN (baseline)
,,,1780179487.50773,34.97,,,,,12206,2179080.0,,,,,,0.577534736,,,DDQN (baseline)
,742.46,,1780179506.4096873,,,,,,12217,2181824.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179528.715508,,,,,,12225,2185060.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179528.7163026,,,,,,12228,2185060.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179528.716366,35.5,,,,,12230,2185060.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179547.7043548,35.34,,,,,12242,2187816.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179547.704398,,,,156.0,,12245,2187816.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179570.8088894,,0.39687866,,,,12259,2191168.0,,,,,,0.577534736,,,DDQN (baseline)
,736.52,,1780179590.0593755,,,,,,12265,2193958.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179590.0594234,,,,,,12268,2193958.0,,,,,,0.577534736,,3971.0,DDQN (baseline)
,,,1780179590.0594513,,,,,,12270,2193958.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179590.0594778,,,,,,12272,2193958.0,,,523489.0,,,0.577534736,,,DDQN (baseline)
,,,1780179628.2928178,,,,,,12285,2199508.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179628.2937822,,,,,,12288,2199508.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179628.293926,,,,,0.005,12291,2199508.0,,,,,,0.577534736,,,DDQN (baseline)
582.6,,,1780179643.9646957,,,,,,12297,2200000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179643.9647708,,,,,,12299,2200000.0,,,,,1.0,0.577534736,,,DDQN (baseline)
,,,1780179643.9664202,,,,,,12302,2200000.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179643.96648,,,,,0.005,12303,2200000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179643.9665773,,,,,,12307,2200000.0,,,524999.0,,,0.577534736,,,DDQN (baseline)
,,,1780179656.8282256,,,,,,12310,2201864.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179656.8291261,34.96,,,,,12313,2201864.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179656.8291554,,,,,,12315,2201864.0,,,,,,0.577534736,,3983.0,DDQN (baseline)
,,,1780179656.8292086,,,,,,12319,2201864.0,,,525465.0,,,0.577534736,,,DDQN (baseline)
,,,1780179674.0592675,,,,,,12327,2204372.0,,,,,,0.577534736,,3987.0,DDQN (baseline)
,,0.0,1780179693.10448,,,,,,12333,2207148.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179693.1055024,35.07,,,,,12337,2207148.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179693.105532,,,,,,12339,2207148.0,,,,,,0.577534736,,3991.0,DDQN (baseline)
,,,1780179716.344218,,,,,,12346,2210534.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,736.26,,1780179716.3452811,,,,,,12348,2210534.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179716.345385,,0.15632395,,,,12354,2210534.0,,,,,,0.577534736,,,DDQN (baseline)
,,0.0,1780179741.289389,,,,,,12357,2214158.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179741.2904234,,,,,,12363,2214158.0,,,,,,0.577534736,,3999.0,DDQN (baseline)
,,,1780179741.2904727,,,,,,12367,2214158.0,,,528539.0,,,0.577534736,,,DDQN (baseline)
,,,1780179760.8930616,36.69,,,,,12373,2217002.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179760.8930898,,,,,,12375,2217002.0,,,,,,0.577534736,,4003.0,DDQN (baseline)
,,,1780179760.8931181,,,,,,12377,2217002.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780179760.8931315,,1.2003851,,,,12378,2217002.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179782.3596451,,,,,,12380,2220106.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780179782.3596978,,,,,,12382,2220106.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179782.36062,,,,,,12383,2220106.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179800.1344416,,,,,,12394,2222678.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179800.1352246,,,,,0.005,12398,2222678.0,,,,,,0.577534736,,,DDQN (baseline)
,732.94,,1780179821.2263446,,,,,,12408,2225736.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179821.2263618,37.61,,,,,12409,2225736.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179821.2263892,,,,,,12411,2225736.0,,,,,,0.577534736,,4015.0,DDQN (baseline)
,,,1780179821.2264395,,1.994105,,,,12414,2225736.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179842.5154436,,,,,,12419,2228828.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,733.56,,1780179842.5157301,,,,,,12420,2228828.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179842.5157735,,,,,0.005,12422,2228828.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179842.5158303,,0.18063724,,,,12426,2228828.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179842.5158432,,,,,,12427,2228828.0,,,532206.0,,,0.577534736,,,DDQN (baseline)
,,,1780179860.460298,,,,,,12430,2231428.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179860.461331,,,,,,12431,2231428.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179860.4614146,,,,,0.005,12434,2231428.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179877.4641392,,,,,,12443,2233904.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179877.4642375,,,,,,12447,2233904.0,,,,,,0.577534736,,4027.0,DDQN (baseline)
,,,1780179877.4642923,,,,,,12451,2233904.0,,,533475.0,,,0.577534736,,,DDQN (baseline)
,,,1780179899.808679,,,,,,12454,2237152.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,730.26,,1780179899.8095107,,,,,,12456,2237152.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179899.8095477,,,,,0.005,12458,2237152.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179920.3726006,37.58,,,,,12469,2240136.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179941.497755,,,,,,12478,2243206.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179941.4985225,,,,,0.005,12482,2243206.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179941.4985774,,0.86879253,,,,12486,2243206.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179966.1009948,,,,,,12490,2246784.0,4.0,,,,,0.577534736,,,DDQN (baseline)
,,,1780179966.1017978,,,,,,12491,2246784.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780179986.281186,,,,,,12502,2249718.0,2.0,,,,,0.577534736,,,DDQN (baseline)
,737.9,,1780179986.2823088,,,,,,12504,2249718.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179986.282339,,,,,0.005,12506,2249718.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780179986.2823777,,,,156.0,,12508,2249718.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180002.2910407,,,,,,12514,2250000.0,,,,,3.0,0.577534736,,,DDQN (baseline)
,,,1780180002.2927368,,,,,,12517,2250000.0,,,,,,0.577534736,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",,DDQN (baseline)
,,,1780180002.292796,,,,,0.005,12518,2250000.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180002.2928224,,,,,,12519,2250000.0,,,,,,0.577534736,,4048.0,DDQN (baseline)
,,,1780180002.2928429,,,,,,12520,2250000.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780180020.406169,,0.20449728,,,,12533,2252444.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180020.406181,,,,,,12534,2252444.0,,,538110.0,,,0.577534736,,,DDQN (baseline)
,,0.0,1780180043.0847976,,,,,,12537,2255262.0,,,,,,0.577534736,,,DDQN (baseline)
,734.38,,1780180043.0856526,,,,,,12540,2255262.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180043.0856848,,,,,0.005,12542,2255262.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180059.6177964,,,,,,12548,2257670.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780180059.618718,,,,,,12551,2257670.0,,,,,,0.577534736,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",,DDQN (baseline)
,,,1780180059.6187985,,,,,0.005,12554,2257670.0,,,,,,0.577534736,,,DDQN (baseline)
,,,1780180059.6188407,,,,,,12557,2257670.0,,5e-05,,,,0.577534736,,,DDQN (baseline)
,,,1780180077.3064961,,,,,,12560,2260240.0,,,,,0.0,0.577534736,,,DDQN (baseline)
,,,1780180077.307611,38.33,,,,,12565,2260240.0,,,,,,0.577534736,,,DDQN (baseline)
