_step,eval/mean_reward,train/n_updates,train/learning_rate,locals/rewards,_timestamp,rollout/ep_len_mean,locals/infos_0_lives,locals/num_collected_steps,global_step,eval/mean_ep_length,train/loss,time/_episode_num,rollout/ep_rew_mean,locals/num_collected_episodes,_runtime,trajectory/video,rollout/exploration_rate,time/fps,run
11249,,,,,1780190335.0805068,,,,3117880.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11250,,,,,1780190335.0805378,,,4.0,3117880.0,,,,,,0.593633398,,,,Dueling DDQN
11252,,,,,1780190335.0820339,1021.32,,,3117880.0,,,,,,0.593633398,,,,Dueling DDQN
11254,,,,,1780190335.0820682,,,,3117880.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11257,,,5e-05,,1780190335.0821211,,,,3117880.0,,,,,,0.593633398,,,,Dueling DDQN
11259,,754469.0,,,1780190335.082146,,,,3117880.0,,,,,,0.593633398,,,,Dueling DDQN
11260,,,,,1780190572.1591773,,0.0,,3147872.0,,,,,,0.593633398,,,,Dueling DDQN
11265,,,,,1780190572.160631,,,,3147872.0,,,,222.26,,0.593633398,,,,Dueling DDQN
11267,,,,,1780190572.160692,,,,3147872.0,,,3567.0,,,0.593633398,,,,Dueling DDQN
11279,,,,,1780190616.758955,,,,3150000.0,,,3569.0,,,0.593633398,,,,Dueling DDQN
11282,,762499.0,,,1780190616.7589977,,,,3150000.0,,,,,,0.593633398,,,,Dueling DDQN
11285,,,,,1780190635.1168926,,,2.0,3152326.0,,,,,,0.593633398,,,,Dueling DDQN
11287,,,,,1780190635.1180634,1276.96,,,3152326.0,,,,,,0.593633398,,,,Dueling DDQN
11294,,763081.0,,,1780190635.118166,,,,3152326.0,,,,,,0.593633398,,,,Dueling DDQN
11297,,,,,1780190666.3964465,,,2.0,3156298.0,,,,,,0.593633398,,,,Dueling DDQN
11300,,,,,1780190666.3975747,,,,3156298.0,,,,214.55,,0.593633398,,,,Dueling DDQN
11306,,764074.0,,,1780190666.3976803,,,,3156298.0,,,,,,0.593633398,,,,Dueling DDQN
11307,,,,,1780190701.3251913,,0.0,,3160734.0,,,,,,0.593633398,,,,Dueling DDQN
11315,,,,,1780190701.3262632,,,,3160734.0,,,,,,0.593633398,,,131.0,Dueling DDQN
11316,,,5e-05,,1780190701.3262775,,,,3160734.0,,,,,,0.593633398,,,,Dueling DDQN
11318,,765183.0,,,1780190701.327,,,,3160734.0,,,,,,0.593633398,,,,Dueling DDQN
11321,,,,,1780190734.7015083,,,2.0,3164986.0,,,,,,0.593633398,,,,Dueling DDQN
11322,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780190734.7026484,,,,3164986.0,,,,,,0.593633398,,,,Dueling DDQN
11325,,,,,1780190734.7027488,,,,3164986.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11326,,,,,1780190734.7027726,,,,3164986.0,,,3583.0,,,0.593633398,,,,Dueling DDQN
11328,,,5e-05,,1780190734.7027996,,,,3164986.0,,,,,,0.593633398,,,,Dueling DDQN
11330,,766246.0,,,1780190734.7028236,,,,3164986.0,,,,,,0.593633398,,,,Dueling DDQN
11340,,,5e-05,,1780190765.7046802,,,,3168904.0,,,,,,0.593633398,,,,Dueling DDQN
11342,,767225.0,,,1780190765.7047062,,,,3168904.0,,,,,,0.593633398,,,,Dueling DDQN
11349,,,,,1780190800.266511,,,,3173302.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11360,,,,,1780190826.3196855,,,,3176622.0,,,,190.22,,0.593633398,,,,Dueling DDQN
11361,,,,,1780190826.3197,,,,3176622.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11366,,769155.0,,,1780190826.3197675,,,,3176622.0,,,,,,0.593633398,,,,Dueling DDQN
11367,,,,,1780190849.0728722,,0.0,,3179498.0,,,,,,0.593633398,,,,Dueling DDQN
11373,,,,,1780190849.0740666,,,,3179498.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11375,,,,,1780190849.0740948,,,,3179498.0,,,,,,0.593633398,,,131.0,Dueling DDQN
11376,,,5e-05,,1780190849.0741081,,,,3179498.0,,,,,,0.593633398,,,,Dueling DDQN
11385,,,,,1780190879.4296138,,,,3183044.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11387,,,,,1780190879.429642,,,,3183044.0,,,,,,0.593633398,,,131.0,Dueling DDQN
11395,,,,,1780190909.0781188,1265.22,,,3186806.0,,,,,,0.593633398,,,,Dueling DDQN
11396,,,,,1780190909.078159,,,,3186806.0,,,,173.81,,0.593633398,,,,Dueling DDQN
11407,,,,,1780190944.4559832,1267.7,,,3191300.0,,,,,,0.593633398,,,,Dueling DDQN
11411,,,,,1780190944.4560475,,,,3191300.0,,,,,,0.593633398,,,131.0,Dueling DDQN
11413,,,,,1780190944.4560747,,,,3191300.0,,0.046022356,,,,0.593633398,,,,Dueling DDQN
11414,,772824.0,,,1780190944.4560876,,,,3191300.0,,,,,,0.593633398,,,,Dueling DDQN
11415,,,,,1780190978.2455401,,0.0,,3195568.0,,,,,,0.593633398,,,,Dueling DDQN
11416,,,,,1780190978.2455783,,,,3195568.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11417,,,,,1780190978.2455928,,,4.0,3195568.0,,,,,,0.593633398,,,,Dueling DDQN
11420,,,,,1780190978.2465034,,,,3195568.0,,,,159.56,,0.593633398,,,,Dueling DDQN
11425,,,,,1780190978.2465827,,,,3195568.0,,0.10131404,,,,0.593633398,,,,Dueling DDQN
11426,,773891.0,,,1780190978.2465954,,,,3195568.0,,,,,,0.593633398,,,,Dueling DDQN
11428,,,,,1780191011.4741461,,,,3199778.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11429,,,,,1780191011.474164,,,2.0,3199778.0,,,,,,0.593633398,,,,Dueling DDQN
11431,,,,,1780191011.4751232,1273.36,,,3199778.0,,,,,,0.593633398,,,,Dueling DDQN
11438,,774944.0,,,1780191011.4752457,,,,3199778.0,,,,,,0.593633398,,,,Dueling DDQN
11444,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191150.1103554,,,,3200000.0,,,,,,0.593633398,,,,Dueling DDQN
11448,,,,,1780191150.1104724,,,,3200000.0,,0.0735647,,,,0.593633398,,,,Dueling DDQN
11459,,,5e-05,,1780191185.1416345,,,,3204362.0,,,,,,0.593633398,,,,Dueling DDQN
11465,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191219.2886183,,,,3208598.0,,,,,,0.593633398,,,,Dueling DDQN
11466,,,,,1780191219.2886822,1276.36,,,3208598.0,,,,,,0.593633398,,,,Dueling DDQN
11474,,,,,1780191252.8526247,,0.0,,3212620.0,,,,,,0.593633398,,,,Dueling DDQN
11475,,,,,1780191252.852693,,,,3212620.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11479,,,,,1780191252.8543975,,,,3212620.0,,,,140.65,,0.593633398,,,,Dueling DDQN
11486,,,,,1780191284.045206,,0.0,,3216502.0,,,,,,0.593633398,,,,Dueling DDQN
11488,,,,,1780191284.0452912,,,2.0,3216502.0,,,,,,0.593633398,,,,Dueling DDQN
11491,,,,,1780191284.0465047,,,,3216502.0,,,,136.97,,0.593633398,,,,Dueling DDQN
11493,,,,,1780191284.0465353,,,,3216502.0,,,3635.0,,,0.593633398,,,,Dueling DDQN
11500,,,,,1780191315.757715,,,2.0,3220450.0,,,,,,0.593633398,,,,Dueling DDQN
11501,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191315.758686,,,,3220450.0,,,,,,0.593633398,,,,Dueling DDQN
11503,,,,,1780191315.758757,,,,3220450.0,,,,137.09,,0.593633398,,,,Dueling DDQN
11504,,,,,1780191315.7587714,,,,3220450.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11506,,,,,1780191315.7587996,,,,3220450.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11508,,,,,1780191315.7588372,,,,3220450.0,,0.1228361,,,,0.593633398,,,,Dueling DDQN
11512,,,,,1780191345.892006,,,2.0,3224238.0,,,,,,0.593633398,,,,Dueling DDQN
11513,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191345.8929791,,,,3224238.0,,,,,,0.593633398,,,,Dueling DDQN
11519,,,5e-05,,1780191345.8931081,,,,3224238.0,,,,,,0.593633398,,,,Dueling DDQN
11520,,,,,1780191345.8931215,,,,3224238.0,,0.82472193,,,,0.593633398,,,,Dueling DDQN
11524,,,,,1780191375.3574371,,,2.0,3227966.0,,,,,,0.593633398,,,,Dueling DDQN
11529,,,,,1780191375.3582485,,,,3227966.0,,,3647.0,,,0.593633398,,,,Dueling DDQN
11530,,,,,1780191375.358262,,,,3227966.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11537,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191405.2510848,,,,3231756.0,,,,,,0.593633398,,,,Dueling DDQN
11538,,,,,1780191405.2511506,1262.58,,,3231756.0,,,,,,0.593633398,,,,Dueling DDQN
11540,,,,,1780191405.251202,,,,3231756.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11541,,,,,1780191405.2512243,,,,3231756.0,,,3651.0,,,0.593633398,,,,Dueling DDQN
11542,,,,,1780191405.251247,,,,3231756.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11544,,,,,1780191405.2512884,,,,3231756.0,,0.17637849,,,,0.593633398,,,,Dueling DDQN
11546,,,,,1780191433.6353717,,0.0,,3235346.0,,,,,,0.593633398,,,,Dueling DDQN
11551,,,,,1780191433.6363003,,,,3235346.0,,,,125.04,,0.593633398,,,,Dueling DDQN
11552,,,,,1780191433.6363153,,,,3235346.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11553,,,,,1780191433.6363297,,,,3235346.0,,,3655.0,,,0.593633398,,,,Dueling DDQN
11556,,,,,1780191433.6363714,,,,3235346.0,,0.19423461,,,,0.593633398,,,,Dueling DDQN
11558,,,,,1780191472.1240356,,0.0,,3240216.0,,,,,,0.593633398,,,,Dueling DDQN
11561,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191472.124917,,,,3240216.0,,,,,,0.593633398,,,,Dueling DDQN
11564,,,,,1780191472.1253042,,,,3240216.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11573,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",1780191502.2903664,,,,3244040.0,,,,,,0.593633398,,,,Dueling DDQN
11574,,,,,1780191502.2904184,1261.6,,,3244040.0,,,,,,0.593633398,,,,Dueling DDQN
11585,,,,,1780191571.5869226,,,,3250000.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11586,,,,,1780191571.5869343,,,3.0,3250000.0,,,,,,0.593633398,,,,Dueling DDQN
11587,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191571.5879357,,,,3250000.0,,,,,,0.593633398,,,,Dueling DDQN
11589,,,,,1780191571.5880075,,,,3250000.0,,,3667.0,,,0.593633398,,,,Dueling DDQN
11605,,,,,1780191636.8085644,,0.0,,3258292.0,,,,,,0.593633398,,,,Dueling DDQN
11613,,,,,1780191636.8097258,,,,3258292.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11614,,,5e-05,,1780191636.8097425,,,,3258292.0,,,,,,0.593633398,,,,Dueling DDQN
11615,,,,,1780191636.8097558,,,,3258292.0,,0.2629222,,,,0.593633398,,,,Dueling DDQN
11616,,789572.0,,,1780191636.810213,,,,3258292.0,,,,,,0.593633398,,,,Dueling DDQN
11617,,,,,1780191667.6948876,,0.0,,3262218.0,,,,,,0.593633398,,,,Dueling DDQN
11620,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191667.6958814,,,,3262218.0,,,,,,0.593633398,,,,Dueling DDQN
11623,,,,,1780191667.6959624,,,,3262218.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11624,,,,,1780191667.6959763,,,,3262218.0,,,3675.0,,,0.593633398,,,,Dueling DDQN
11626,,,5e-05,,1780191667.6960042,,,,3262218.0,,,,,,0.593633398,,,,Dueling DDQN
11635,,,,,1780191693.9287994,,,,3265564.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11636,,,,,1780191693.9288132,,,,3265564.0,,,3679.0,,,0.593633398,,,,Dueling DDQN
11643,,,,,1780191718.957471,,,4.0,3268736.0,,,,,,0.593633398,,,,Dueling DDQN
11654,,,,,1780191743.6506448,,,,3271854.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11655,,,,,1780191743.650678,,,2.0,3271854.0,,,,,,0.593633398,,,,Dueling DDQN
11656,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191743.6513362,,,,3271854.0,,,,,,0.593633398,,,,Dueling DDQN
11668,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780191770.4522367,,,,3275234.0,,,,,,0.593633398,,,,Dueling DDQN
11679,,,,,1780191790.9627683,,,4.0,3277820.0,,,,,,0.593633398,,,,Dueling DDQN
11688,,794454.0,,,1780191790.9640172,,,,3277820.0,,,,,,0.593633398,,,,Dueling DDQN
11701,,,,,1780191837.4072337,,0.0,,3283682.0,,,,,,0.593633398,,,,Dueling DDQN
11705,,,,,1780191837.4080033,1006.38,,,3283682.0,,,,,,0.593633398,,,,Dueling DDQN
11706,,,,,1780191837.408021,,,,3283682.0,,,,119.29,,0.593633398,,,,Dueling DDQN
11713,,,,,1780191859.351628,,0.0,,3286462.0,,,,,,0.593633398,,,,Dueling DDQN
11720,,,,,1780191859.3529265,,,,3286462.0,,,3707.0,,,0.593633398,,,,Dueling DDQN
11726,,,,,1780191881.4033182,,,,3289258.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11728,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",1780191881.4040222,,,,3289258.0,,,,,,0.593633398,,,,Dueling DDQN
11744,,,,,1780191908.1524026,,,,3292650.0,,,3715.0,,,0.593633398,,,,Dueling DDQN
11745,,,,,1780191908.1524167,,,,3292650.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11748,,798162.0,,,1780191908.152456,,,,3292650.0,,,,,,0.593633398,,,,Dueling DDQN
11755,,,,,1780191936.7897272,,,,3296272.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11761,,,,,1780191964.5027573,,0.0,,3299782.0,,,,,,0.593633398,,,,Dueling DDQN
11762,,,,,1780191964.5028043,,,,3299782.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11765,,,,,1780191964.5039616,954.2,,,3299782.0,,,,,,0.593633398,,,,Dueling DDQN
11766,,,,,1780191964.5039852,,,,3299782.0,,,,114.72,,0.593633398,,,,Dueling DDQN
11769,,,,,1780191964.5040293,,,,3299782.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11774,139.5,,,,1780191988.4034493,,,,3300000.0,,,,,,0.593633398,,,,Dueling DDQN
11775,,,,,1780191988.403473,,4.0,,3300000.0,,,,,,0.593633398,,,,Dueling DDQN
11776,,,,,1780191988.4034884,,,,3300000.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11777,,,,,1780191988.403501,,,3.0,3300000.0,,,,,,0.593633398,,,,Dueling DDQN
11783,,799999.0,,,1780191988.4046352,,,,3300000.0,,,,,,0.593633398,,,,Dueling DDQN
11786,,,,,1780192016.8197155,,,2.0,3303602.0,,,,,,0.593633398,,,,Dueling DDQN
11787,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780192016.8208084,,,,3303602.0,,,,,,0.593633398,,,,Dueling DDQN
11793,,,5e-05,,1780192016.8209898,,,,3303602.0,,,,,,0.593633398,,,,Dueling DDQN
11797,,,,,1780192041.9391155,,,,3306738.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11804,,,,,1780192041.940479,,,,3306738.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11805,,,5e-05,,1780192041.940492,,,,3306738.0,,,,,,0.593633398,,,,Dueling DDQN
11807,,801684.0,,,1780192041.9405415,,,,3306738.0,,,,,,0.593633398,,,,Dueling DDQN
11810,,,,,1780192065.33184,,,4.0,3309648.0,,,,,,0.593633398,,,,Dueling DDQN
11811,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780192065.3331606,,,,3309648.0,,,,,,0.593633398,,,,Dueling DDQN
11813,,,,,1780192065.3334224,,,,3309648.0,,,,109.7,,0.593633398,,,,Dueling DDQN
11817,,,5e-05,,1780192065.3335135,,,,3309648.0,,,,,,0.593633398,,,,Dueling DDQN
11822,,,,,1780192091.9507356,,,4.0,3312916.0,,,,,,0.593633398,,,,Dueling DDQN
11842,,,,,1780192122.5187612,,,,3316776.0,,0.558876,,,,0.593633398,,,,Dueling DDQN
11844,,,,,1780192151.3413095,,0.0,,3320372.0,,,,,,0.593633398,,,,Dueling DDQN
11849,,,,,1780192151.342473,,,,3320372.0,,,,107.6,,0.593633398,,,,Dueling DDQN
11855,,805092.0,,,1780192151.3425548,,,,3320372.0,,,,,,0.593633398,,,,Dueling DDQN
11856,,,,,1780192175.6580303,,0.0,,3323440.0,,,,,,0.593633398,,,,Dueling DDQN
11866,,,,,1780192175.6590767,,,,3323440.0,,0.24187125,,,,0.593633398,,,,Dueling DDQN
11868,,,,,1780192202.4916258,,0.0,,3326822.0,,,,,,0.593633398,,,,Dueling DDQN
11870,,,,,1780192202.491691,,,2.0,3326822.0,,,,,,0.593633398,,,,Dueling DDQN
11873,,,,,1780192202.4926405,,,,3326822.0,,,,113.41,,0.593633398,,,,Dueling DDQN
11874,,,,,1780192202.492669,,,,3326822.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11877,,,5e-05,,1780192202.4927125,,,,3326822.0,,,,,,0.593633398,,,,Dueling DDQN
11891,,807586.0,,,1780192230.4054055,,,,3330346.0,,,,,,0.593633398,,,,Dueling DDQN
11892,,,,,1780192256.4979923,,0.0,,3333646.0,,,,,,0.593633398,,,,Dueling DDQN
11895,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",1780192256.4989808,,,,3333646.0,,,,,,0.593633398,,,,Dueling DDQN
11897,,,,,1780192256.4990482,,,,3333646.0,,,,113.39,,0.593633398,,,,Dueling DDQN
11900,,,,,1780192256.499091,,,,3333646.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11901,,,5e-05,,1780192256.499105,,,,3333646.0,,,,,,0.593633398,,,,Dueling DDQN
11903,,808411.0,,,1780192256.499131,,,,3333646.0,,,,,,0.593633398,,,,Dueling DDQN
11904,,,,,1780192283.2245073,,0.0,,3337018.0,,,,,,0.593633398,,,,Dueling DDQN
11913,,,5e-05,,1780192283.2257597,,,,3337018.0,,,,,,0.593633398,,,,Dueling DDQN
11914,,,,,1780192283.2257752,,,,3337018.0,,0.20077242,,,,0.593633398,,,,Dueling DDQN
11922,,,,,1780192309.6584787,,,,3340340.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11924,,,,,1780192309.6585076,,,,3340340.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11925,,,5e-05,,1780192309.6585283,,,,3340340.0,,,,,,0.593633398,,,,Dueling DDQN
11928,,,,,1780192337.7070854,,0.0,,3343898.0,,,,,,0.593633398,,,,Dueling DDQN
11933,,,,,1780192337.7079222,,,,3343898.0,,,,113.91,,0.593633398,,,,Dueling DDQN
11937,,,5e-05,,1780192337.70798,,,,3343898.0,,,,,,0.593633398,,,,Dueling DDQN
11938,,,,,1780192337.7080004,,,,3343898.0,,0.20317979,,,,0.593633398,,,,Dueling DDQN
11940,,,,,1780192362.4796205,,0.0,,3347040.0,,,,,,0.593633398,,,,Dueling DDQN
11941,,,,,1780192362.4796703,,,,3347040.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11951,,811759.0,,,1780192362.4812498,,,,3347040.0,,,,,,0.593633398,,,,Dueling DDQN
11952,,,,,1780192385.4265,,0.0,,3349934.0,,,,,,0.593633398,,,,Dueling DDQN
11954,,,,,1780192385.426568,,,2.0,3349934.0,,,,,,0.593633398,,,,Dueling DDQN
11955,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780192385.4278152,,,,3349934.0,,,,,,0.593633398,,,,Dueling DDQN
11956,,,,,1780192385.4278686,811.98,,,3349934.0,,,,,,0.593633398,,,,Dueling DDQN
11957,,,,,1780192385.4278865,,,,3349934.0,,,,121.55,,0.593633398,,,,Dueling DDQN
11959,,,,,1780192385.427914,,,,3349934.0,,,3783.0,,,0.593633398,,,,Dueling DDQN
11961,,,5e-05,,1780192385.4279406,,,,3349934.0,,,,,,0.593633398,,,,Dueling DDQN
11962,,,,,1780192385.427953,,,,3349934.0,,0.23629153,,,,0.593633398,,,,Dueling DDQN
11964,,,,,1780192406.2754364,,,,3350000.0,891.0,,,,,0.593633398,,,,Dueling DDQN
11966,,,,,1780192406.2754939,,4.0,,3350000.0,,,,,,0.593633398,,,,Dueling DDQN
11971,,,,,1780192406.2762854,,,,3350000.0,,,3784.0,,,0.593633398,,,,Dueling DDQN
11972,,,5e-05,,1780192406.2763,,,,3350000.0,,,,,,0.593633398,,,,Dueling DDQN
11974,,812499.0,,,1780192406.276328,,,,3350000.0,,,,,,0.593633398,,,,Dueling DDQN
11977,,,,,1780192432.051044,,,4.0,3353256.0,,,,,,0.593633398,,,,Dueling DDQN
11980,,,,,1780192432.0519402,,,,3353256.0,,,,124.11,,0.593633398,,,,Dueling DDQN
11982,,,,,1780192432.0519707,,,,3353256.0,,,3787.0,,,0.593633398,,,,Dueling DDQN
11986,,813313.0,,,1780192432.0523624,,,,3353256.0,,,,,,0.593633398,,,,Dueling DDQN
11988,,,,,1780192668.5543766,,,,3383228.0,,,,,0.0,0.593633398,,,,Dueling DDQN
11989,,,,,1780192668.5543928,,,4.0,3383228.0,,,,,,0.593633398,,,,Dueling DDQN
11992,,,,,1780192668.555622,,,,3383228.0,,,,139.02,,0.593633398,,,,Dueling DDQN
11993,,,,,1780192668.5556426,,,,3383228.0,,,,,,0.593633398,,0.005,,Dueling DDQN
11995,,,,,1780192668.5557027,,,,3383228.0,,,,,,0.593633398,,,130.0,Dueling DDQN
11998,,820806.0,,,1780192668.5557632,,,,3383228.0,,,,,,0.593633398,,,,Dueling DDQN
12000,,,,,1780192697.068809,,,,3386836.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12004,,,,,1780192697.0698638,,,,3386836.0,,,,143.85,,0.593633398,,,,Dueling DDQN
12012,,,,,1780192726.2266073,,,,3390548.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12013,,,,,1780192726.2266233,,,4.0,3390548.0,,,,,,0.593633398,,,,Dueling DDQN
12019,,,,,1780192726.2275121,,,,3390548.0,,,,,,0.593633398,,,130.0,Dueling DDQN
12030,,,,,1780192759.02612,,,,3394284.0,,,3803.0,,,0.593633398,,,,Dueling DDQN
12032,,,5e-05,,1780192759.02615,,,,3394284.0,,,,,,0.593633398,,,,Dueling DDQN
12041,,,,,1780192789.1950822,,,,3398096.0,,,,,,0.593633398,,0.005,,Dueling DDQN
12045,,,,,1780192789.1951396,,,,3398096.0,,0.153741,,,,0.593633398,,,,Dueling DDQN
12048,208.6,,,,1780192882.9416416,,,,3400000.0,,,,,,0.593633398,,,,Dueling DDQN
12051,,,,,1780192882.9417174,,,3.0,3400000.0,,,,,,0.593633398,,,,Dueling DDQN
12052,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780192882.9427636,,,,3400000.0,,,,,,0.593633398,,,,Dueling DDQN
12054,,,,,1780192882.9428382,,,,3400000.0,,,3810.0,,,0.593633398,,,,Dueling DDQN
12060,,,,,1780192895.1602943,,,4.0,3401508.0,,,,,,0.593633398,,,,Dueling DDQN
12064,,,,,1780192895.1613765,,,,3401508.0,,,,,,0.593633398,,0.005,,Dueling DDQN
12068,,,,,1780192895.161434,,,,3401508.0,,0.23605329,,,,0.593633398,,,,Dueling DDQN
12070,,,,,1780192923.1694095,,0.0,,3404980.0,,,,,,0.593633398,,,,Dueling DDQN
12077,,,,,1780192923.1704886,,,,3404980.0,,,3815.0,,,0.593633398,,,,Dueling DDQN
12080,,,,,1780192923.1705384,,,,3404980.0,,0.40740603,,,,0.593633398,,,,Dueling DDQN
12086,,,,,1780192983.9469986,1162.78,,,3412550.0,,,,,,0.593633398,,,,Dueling DDQN
12095,,,,,1780193012.8541682,,,,3416142.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12097,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780193012.855462,,,,3416142.0,,,,,,0.593633398,,,,Dueling DDQN
12099,,,,,1780193012.8555362,,,,3416142.0,,,,184.98,,0.593633398,,,,Dueling DDQN
12113,,,,,1780193042.3173826,,,,3419798.0,,,3827.0,,,0.593633398,,,,Dueling DDQN
12115,,,5e-05,,1780193042.31741,,,,3419798.0,,,,,,0.593633398,,,,Dueling DDQN
12119,,,,,1780193070.0147548,,,,3423080.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12122,,,,,1780193070.0158393,1163.42,,,3423080.0,,,,,,0.593633398,,,,Dueling DDQN
12128,,,,,1780193070.0159335,,,,3423080.0,,0.27085283,,,,0.593633398,,,,Dueling DDQN
12129,,830769.0,,,1780193070.0159473,,,,3423080.0,,,,,,0.593633398,,,,Dueling DDQN
12133,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780193101.7909546,,,,3427030.0,,,,,,0.593633398,,,,Dueling DDQN
12134,,,,,1780193101.7910156,1173.82,,,3427030.0,,,,,,0.593633398,,,,Dueling DDQN
12137,,,,,1780193101.791074,,,,3427030.0,,,3835.0,,,0.593633398,,,,Dueling DDQN
12142,,,,,1780193133.8943841,,0.0,,3431030.0,,,,,,0.593633398,,,,Dueling DDQN
12145,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",1780193133.8955286,,,,3431030.0,,,,,,0.593633398,,,,Dueling DDQN
12146,,,,,1780193133.895592,1181.14,,,3431030.0,,,,,,0.593633398,,,,Dueling DDQN
12151,,,5e-05,,1780193133.8957152,,,,3431030.0,,,,,,0.593633398,,,,Dueling DDQN
12152,,,,,1780193133.8957348,,,,3431030.0,,0.44250375,,,,0.593633398,,,,Dueling DDQN
12155,,,,,1780193168.3849008,,,,3435330.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12168,,,,,1780193196.2778254,,,3.0,3438787.0,,,,,,0.593633398,,,,Dueling DDQN
12169,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780193196.2787497,,,,3438787.0,,,,,,0.593633398,,,,Dueling DDQN
12172,,,,,1780193196.2788389,,,,3438787.0,,,,,,0.593633398,,0.005,,Dueling DDQN
12173,,,,,1780193196.2788532,,,,3438787.0,,,3847.0,,,0.593633398,,,,Dueling DDQN
12178,,,,,1780193224.6675436,,0.0,,3442301.0,,,,,,0.593633398,,,,Dueling DDQN
12181,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780193224.668485,,,,3442301.0,,,,,,0.593633398,,,,Dueling DDQN
12186,,,,,1780193224.6686065,,,,3442301.0,,,,,,0.593633398,,,129.0,Dueling DDQN
12187,,,5e-05,,1780193224.6686206,,,,3442301.0,,,,,,0.593633398,,,,Dueling DDQN
12189,,835575.0,,,1780193224.668647,,,,3442301.0,,,,,,0.593633398,,,,Dueling DDQN
12191,,,,,1780193248.4737737,,,,3445239.0,,,,,0.0,0.593633398,,,,Dueling DDQN
12194,,,,,1780193248.4750757,1184.17,,,3445239.0,,,,,,0.593633398,,,,Dueling DDQN
12202,,,,,1780193275.279429,,0.0,,3448543.0,,,,,,0.593633398,,,,Dueling DDQN
